Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2012-08-26,WaggaWagga,3.3,13.7,0.8,1.2,6.3,SW,35.0,WNW,WSW,11.0,20.0,91.0,43.0,1021.2,1020.9,7.0,5.0,8.2,13.0,No,No
2015-05-08,Brisbane,12.6,24.4,,4.6,10.0,WSW,20.0,SW,W,7.0,6.0,46.0,36.0,1019.2,1015.8,1.0,1.0,17.7,23.6,,No
2016-03-19,Ballarat,8.2,14.6,4.4,,,S,39.0,SSW,S,13.0,24.0,100.0,65.0,1014.5,1016.8,8.0,8.0,9.9,13.4,Yes,No
2015-07-09,Brisbane,11.9,19.4,0.0,2.0,5.4,SE,24.0,WSW,ESE,6.0,7.0,71.0,62.0,1028.1,1025.5,2.0,6.0,15.6,18.2,No,No
2012-01-03,BadgerysCreek,15.5,33.0,0.0,,,ESE,28.0,N,NE,6.0,13.0,76.0,42.0,1018.2,1014.0,,,21.7,31.3,No,No
2010-01-27,Sydney,22.9,27.1,0.0,6.2,4.6,,,S,SSE,19.0,20.0,78.0,72.0,1015.1,1013.6,8.0,8.0,23.4,25.0,No,No
2011-01-02,MelbourneAirport,14.1,20.3,0.0,6.0,9.7,S,46.0,S,SSE,19.0,30.0,72.0,43.0,1016.6,1016.3,7.0,4.0,15.3,19.4,No,No
2010-06-04,MelbourneAirport,6.7,11.0,0.0,2.2,0.0,WSW,19.0,W,,7.0,0.0,93.0,85.0,1024.8,1022.1,8.0,8.0,9.2,10.7,No,No
2013-10-13,Woomera,12.5,20.7,0.0,,,SW,76.0,SW,SSW,35.0,50.0,49.0,27.0,1015.2,1016.9,,2.0,15.1,18.9,No,No
2015-07-21,Moree,4.0,20.2,0.0,3.2,9.2,ENE,31.0,ENE,NNE,17.0,17.0,70.0,46.0,1030.8,1028.0,1.0,4.0,12.5,18.9,No,No
2011-05-17,Woomera,4.7,18.4,0.0,3.6,8.9,NNE,43.0,NE,NE,19.0,13.0,49.0,40.0,1028.8,1025.1,7.0,7.0,11.3,18.0,No,No
2012-01-05,Sydney,20.0,24.8,0.0,9.0,3.9,SSE,44.0,S,E,11.0,17.0,61.0,61.0,1018.0,1014.2,,,22.3,23.4,No,No
2015-06-03,WaggaWagga,-1.5,12.8,0.0,1.4,7.7,W,17.0,E,W,9.0,2.0,80.0,44.0,1025.1,1022.5,1.0,1.0,3.6,12.0,No,No
2015-08-09,Tuggeranong,-4.1,12.8,0.0,,,NNW,30.0,,NNW,0.0,13.0,82.0,50.0,1024.8,1019.3,,,2.5,11.9,No,No
2008-10-12,Melbourne,14.2,30.6,0.0,9.6,7.1,N,63.0,N,NNW,37.0,37.0,27.0,14.0,1019.4,1015.1,7.0,5.0,20.5,29.5,No,No
2017-03-17,Melbourne,15.8,22.1,0.0,2.8,11.3,SSW,37.0,SE,SSW,11.0,19.0,56.0,49.0,1024.0,1023.7,1.0,0.0,16.8,21.0,No,No
2011-08-10,Townsville,7.9,27.5,0.0,6.0,10.6,N,28.0,,NNW,0.0,15.0,59.0,17.0,1015.5,1009.8,0.0,0.0,17.8,25.6,No,No
2014-12-09,Ballarat,9.5,24.8,0.0,,,SE,37.0,SE,S,26.0,13.0,78.0,33.0,1015.1,1013.4,3.0,,12.7,23.1,No,No
2010-06-12,PearceRAAF,11.4,22.5,0.0,,9.2,ENE,31.0,NE,N,13.0,11.0,42.0,26.0,1023.6,1020.3,,,15.4,22.1,No,No
2012-02-23,MountGambier,10.4,25.6,0.0,5.4,11.6,SSW,31.0,SSW,SSE,11.0,13.0,67.0,39.0,1020.2,1019.8,6.0,1.0,17.8,24.5,No,No
2010-05-21,Ballarat,4.2,12.2,0.2,,,SE,30.0,SSE,SSE,15.0,15.0,92.0,62.0,1023.6,1021.8,3.0,,8.7,11.2,No,No
2012-01-02,Mildura,22.8,40.4,0.0,12.8,13.4,N,41.0,N,NNE,28.0,17.0,21.0,13.0,1012.5,1010.3,1.0,5.0,31.3,38.6,No,No
2009-10-20,Wollongong,14.6,26.7,0.0,,,NE,48.0,NNW,NE,19.0,35.0,67.0,74.0,1023.0,1018.1,,,19.4,20.8,No,No
2015-11-12,Newcastle,16.9,28.0,0.0,,,,,NE,,19.0,,58.0,,,,4.0,,23.2,,No,Yes
2015-07-29,Nuriootpa,2.5,12.5,0.0,1.2,2.1,NNW,26.0,NNE,NNW,13.0,15.0,74.0,51.0,1031.3,1027.1,7.0,6.0,6.0,11.5,No,No
2014-08-23,MountGambier,8.9,17.1,0.0,2.4,1.8,WNW,65.0,NNE,N,26.0,17.0,68.0,92.0,1021.9,1020.7,7.0,7.0,11.6,9.6,No,Yes
2017-06-17,Hobart,6.4,16.8,0.0,1.2,8.1,NNW,52.0,NW,NNW,9.0,22.0,77.0,48.0,1021.6,1017.8,1.0,2.0,8.7,16.2,No,No
2016-07-24,Bendigo,-0.7,10.9,0.2,,,NW,56.0,,N,0.0,20.0,98.0,65.0,1012.4,1006.9,8.0,6.0,2.5,10.7,No,Yes
2010-12-18,Cairns,24.6,32.6,0.0,6.4,9.3,NNE,26.0,SSE,N,7.0,13.0,66.0,65.0,1009.3,1005.2,5.0,7.0,30.9,31.5,No,Yes
2014-03-27,Cairns,23.6,29.4,18.8,6.0,8.3,S,26.0,NW,NE,7.0,13.0,93.0,80.0,1012.7,1009.8,5.0,5.0,25.9,28.5,Yes,No
2011-12-16,Canberra,10.9,22.1,0.0,11.6,,,,ESE,E,7.0,13.0,70.0,57.0,1020.7,1018.4,8.0,8.0,14.4,20.0,No,No
2009-06-29,NorahHead,10.0,20.5,0.2,,,WNW,30.0,WNW,NW,11.0,13.0,64.0,57.0,1012.7,1010.7,,,13.2,18.8,No,No
2014-02-19,MountGinini,12.2,19.2,0.0,,,NNW,56.0,NNW,NNW,20.0,9.0,99.0,98.0,,,,,13.7,11.5,No,Yes
2009-05-22,Townsville,11.6,27.6,0.0,6.6,11.1,W,37.0,SW,W,20.0,17.0,37.0,23.0,1012.1,1007.5,0.0,1.0,21.5,27.2,No,No
2017-05-29,Canberra,3.3,11.7,0.0,,,WNW,39.0,NW,WNW,22.0,24.0,64.0,50.0,1018.0,1019.0,,,7.0,10.4,No,No
2010-09-09,Dartmoor,10.2,17.3,4.0,2.0,5.5,WNW,57.0,N,W,11.0,20.0,94.0,90.0,1008.5,1002.5,,,11.3,15.6,Yes,Yes
2011-05-20,Launceston,7.8,18.0,0.4,,,WNW,26.0,,NW,0.0,13.0,99.0,78.0,1025.1,1022.6,,,10.4,16.4,No,No
2016-08-15,Cobar,4.5,19.8,0.0,6.4,,ESE,24.0,ESE,E,17.0,9.0,72.0,37.0,1031.0,1027.5,,,11.0,19.4,No,No
2016-09-11,Brisbane,13.0,24.0,14.0,7.2,11.0,ENE,24.0,WSW,NE,7.0,9.0,58.0,50.0,1019.4,1016.2,1.0,1.0,18.6,22.9,Yes,No
2011-03-04,Nuriootpa,10.0,22.1,0.0,4.6,11.6,SE,46.0,ESE,E,19.0,13.0,67.0,39.0,1018.4,1016.8,4.0,1.0,13.2,20.7,No,No
2014-07-26,WaggaWagga,-0.2,14.6,0.0,1.2,2.8,WSW,24.0,SW,W,6.0,13.0,97.0,71.0,1025.7,1023.9,7.0,6.0,4.3,13.5,No,No
2014-02-04,Dartmoor,11.8,22.8,0.0,6.4,12.7,SE,59.0,SE,SE,50.0,39.0,53.0,38.0,1023.3,1022.8,,,16.6,20.7,No,No
2010-03-09,Canberra,15.4,22.3,3.6,6.8,10.6,NW,44.0,NW,WNW,22.0,24.0,72.0,53.0,1013.4,1013.5,3.0,3.0,16.6,21.5,Yes,No
2013-04-07,Brisbane,17.7,24.9,0.2,4.8,3.1,ESE,24.0,SW,E,6.0,2.0,71.0,68.0,1022.2,1019.5,7.0,7.0,21.8,22.0,No,Yes
2010-01-15,Watsonia,13.6,27.8,0.0,9.2,12.0,SW,28.0,ENE,W,6.0,11.0,66.0,45.0,1017.5,1013.7,5.0,3.0,17.5,26.3,No,No
2016-03-07,MelbourneAirport,17.9,23.9,0.0,6.0,1.2,WSW,33.0,,S,0.0,20.0,80.0,83.0,1019.2,1020.9,7.0,8.0,19.9,20.8,No,No
2009-03-13,Adelaide,16.9,32.7,0.0,7.0,11.3,W,28.0,,WSW,0.0,15.0,47.0,20.0,1015.8,1013.4,,,22.4,32.2,No,No
2010-08-12,Melbourne,8.2,15.0,16.2,3.4,4.1,SW,70.0,SW,SSW,30.0,33.0,74.0,68.0,1010.2,1012.7,5.0,7.0,11.3,13.4,Yes,Yes
2012-05-20,GoldCoast,14.4,23.9,0.0,,,SE,28.0,SSW,SE,9.0,20.0,65.0,61.0,1023.4,1020.6,,,19.5,22.0,No,No
2012-11-27,Newcastle,18.8,32.5,1.2,,,,,NE,SE,4.0,19.0,64.0,71.0,,,5.0,7.0,26.6,25.0,Yes,Yes
2009-03-23,Perth,13.8,24.7,0.0,4.4,8.0,SW,31.0,NNE,WSW,9.0,17.0,70.0,60.0,1014.0,1013.3,2.0,7.0,18.2,23.5,No,Yes
2014-09-06,CoffsHarbour,11.5,20.2,1.0,,,,,,,,,71.0,63.0,,,,,16.3,18.1,No,Yes
2009-11-09,Sydney,19.1,23.2,0.8,2.6,11.0,,,ENE,,19.0,,77.0,61.0,1027.2,1024.0,6.0,1.0,20.9,22.8,No,No
2017-02-23,Hobart,12.5,27.7,0.0,7.4,11.8,NNW,46.0,NW,NW,22.0,30.0,43.0,32.0,1008.6,1011.0,2.0,3.0,21.4,27.0,No,No
2010-03-14,WaggaWagga,11.5,25.4,0.0,5.8,11.2,ENE,39.0,E,ESE,15.0,4.0,61.0,40.0,1030.2,1026.0,1.0,6.0,17.6,23.9,No,No
2009-05-01,WaggaWagga,3.2,18.0,0.0,1.6,10.5,SW,31.0,E,WSW,9.0,9.0,74.0,38.0,1025.5,1022.7,1.0,1.0,8.9,17.1,No,No
2014-12-13,Bendigo,14.3,30.1,0.0,,,NNE,41.0,NNE,NNW,30.0,13.0,47.0,27.0,1017.2,1012.1,,,20.9,27.8,No,No
2013-05-23,Walpole,11.8,21.3,0.0,,,,,,,2.0,9.0,,,1026.3,1024.2,,,15.9,20.7,No,
2014-07-12,GoldCoast,6.9,22.6,0.0,,,NW,28.0,NW,NW,13.0,19.0,45.0,21.0,1020.6,1016.8,,,14.0,22.1,No,No
2011-02-11,Penrith,18.5,38.5,0.0,,,SE,39.0,SSE,NW,2.0,20.0,75.0,29.0,,,,,23.1,37.3,No,No
2016-07-10,MelbourneAirport,5.6,12.4,0.0,1.4,0.0,NNE,85.0,N,NNE,30.0,44.0,87.0,82.0,1020.0,1013.1,8.0,8.0,10.5,10.9,No,Yes
2015-07-03,Newcastle,6.8,16.0,0.0,,,,,,SE,0.0,19.0,62.0,54.0,,,5.0,2.0,10.0,15.5,No,No
2016-10-07,Mildura,15.1,31.1,0.0,9.4,6.7,NW,43.0,N,NW,20.0,17.0,41.0,21.0,1016.2,1013.9,6.0,8.0,20.8,28.9,No,No
2009-10-15,SalmonGums,3.2,21.8,0.0,,,SE,39.0,SE,SSE,11.0,13.0,59.0,34.0,,,,,14.8,20.7,No,No
2016-04-26,MelbourneAirport,9.0,25.7,0.0,5.2,10.3,NNE,50.0,N,N,20.0,26.0,54.0,25.0,1028.3,1023.7,1.0,2.0,17.4,25.0,No,No
2014-03-22,NorahHead,18.2,26.6,0.2,,,NE,30.0,,NE,0.0,22.0,84.0,73.0,1018.1,1015.2,,,21.4,25.0,No,No
2014-08-20,Albury,2.0,16.3,0.0,,,SSW,15.0,,S,0.0,9.0,75.0,57.0,1026.6,1024.8,,,7.6,15.3,No,No
2016-03-01,Canberra,14.3,31.3,0.0,,,NW,31.0,ESE,W,6.0,13.0,76.0,34.0,1021.7,1018.0,5.0,2.0,18.9,28.9,No,No
2015-06-01,WaggaWagga,3.4,11.2,2.0,2.2,9.2,SW,63.0,SW,SW,19.0,24.0,79.0,47.0,1021.1,1022.2,1.0,3.0,5.7,9.9,Yes,No
2017-01-12,Williamtown,23.2,27.9,0.0,,,SSW,50.0,S,ESE,19.0,24.0,67.0,61.0,1011.7,1010.6,,8.0,25.9,26.6,No,No
2010-10-10,Townsville,22.6,29.2,2.2,5.8,2.4,ESE,41.0,SE,E,22.0,26.0,63.0,65.0,1015.4,1013.0,7.0,7.0,27.3,26.9,Yes,Yes
2012-07-30,AliceSprings,-0.3,17.7,0.0,4.6,10.3,E,48.0,ESE,ESE,13.0,24.0,54.0,30.0,1028.5,1024.6,1.0,1.0,9.0,16.4,No,No
2011-09-06,Darwin,21.4,32.0,0.0,7.0,10.5,N,37.0,NE,N,6.0,26.0,63.0,57.0,1014.9,1011.1,1.0,1.0,27.8,30.4,No,No
2014-08-03,Melbourne,1.4,14.8,,0.6,10.0,N,28.0,N,N,20.0,11.0,81.0,36.0,1034.5,1031.8,,,2.9,13.6,,
2013-10-30,Bendigo,6.4,20.6,0.0,4.4,,WSW,37.0,S,SW,17.0,19.0,65.0,45.0,1021.8,1019.9,,,11.5,20.2,No,No
2012-10-05,Canberra,5.8,27.3,0.0,9.0,10.1,WNW,54.0,NNE,WNW,17.0,33.0,36.0,21.0,1015.2,1013.4,0.0,,20.0,26.1,No,No
2013-09-03,Cairns,19.2,26.9,2.6,9.4,5.2,SE,65.0,SE,SE,31.0,37.0,64.0,50.0,1021.6,1019.1,3.0,2.0,23.7,25.7,Yes,Yes
2012-11-21,Woomera,16.4,30.3,0.0,16.0,12.5,S,54.0,S,S,39.0,30.0,52.0,22.0,1016.9,1015.8,3.0,1.0,18.1,28.1,No,No
2008-10-03,Brisbane,13.4,26.8,0.0,5.8,10.8,N,35.0,NNW,NNE,13.0,17.0,52.0,54.0,1024.4,1019.4,2.0,1.0,23.7,24.7,No,No
2017-04-20,Walpole,12.1,25.6,0.2,,,NNW,31.0,ENE,W,4.0,11.0,100.0,52.0,1021.0,1018.5,,,16.0,24.6,No,No
2015-02-08,Walpole,13.8,30.4,0.0,,,ENE,31.0,ENE,SSW,17.0,19.0,67.0,65.0,1018.6,1014.1,,,22.2,25.3,No,No
2015-12-14,Mildura,15.5,38.9,0.0,,8.5,WNW,39.0,NNE,WNW,6.0,22.0,14.0,8.0,1012.7,1010.4,2.0,3.0,27.5,37.5,No,No
2014-12-08,Hobart,11.1,17.6,0.8,2.6,1.4,ESE,33.0,NNW,SE,9.0,17.0,76.0,64.0,1007.0,1007.3,7.0,7.0,13.8,16.8,No,No
2014-01-26,GoldCoast,20.8,27.8,1.6,,,SSE,70.0,S,SSE,30.0,46.0,74.0,58.0,1018.7,1018.3,,,24.0,25.6,Yes,Yes
2010-08-26,SydneyAirport,10.1,17.7,0.0,6.4,8.9,NW,63.0,NW,NW,26.0,41.0,39.0,28.0,1003.4,1000.8,4.0,4.0,14.2,16.9,No,No
2012-11-01,Perth,14.4,22.4,0.0,5.0,7.1,ESE,39.0,E,E,19.0,11.0,66.0,57.0,1015.5,1011.7,4.0,7.0,17.7,20.5,No,No
2012-07-11,Hobart,5.4,14.5,0.6,0.2,4.1,NW,44.0,,NNW,0.0,22.0,93.0,59.0,1004.6,1003.0,,,7.1,14.5,No,No
2017-03-21,Penrith,22.5,28.0,0.2,,,SSW,22.0,,WSW,0.0,6.0,98.0,82.0,,,,,23.0,26.9,No,Yes
2017-02-07,Penrith,22.1,24.3,0.0,,,S,30.0,S,SSE,9.0,4.0,86.0,98.0,,,,,24.2,23.5,No,Yes
2016-02-07,Melbourne,,,,11.0,12.7,N,41.0,N,SSE,28.0,26.0,,,,,,,,,,
2011-03-08,Tuggeranong,7.2,26.6,0.0,,,W,35.0,,WNW,0.0,17.0,79.0,37.0,1018.7,1014.6,,,14.0,25.4,No,No
2016-01-30,Dartmoor,7.6,24.9,0.6,2.6,9.8,SSW,39.0,SSE,S,7.0,13.0,95.0,43.0,1007.0,1005.0,,,12.8,22.8,No,Yes
2016-01-29,Woomera,16.7,27.3,0.0,16.0,12.3,SW,63.0,SSW,WSW,30.0,39.0,50.0,23.0,1011.5,1008.3,1.0,1.0,17.6,25.0,No,No
2016-04-20,Dartmoor,8.3,30.6,0.0,4.0,7.3,NNE,43.0,NE,NNE,6.0,17.0,68.0,22.0,1018.9,1014.8,,,16.1,30.0,No,No
2013-04-06,Wollongong,15.3,21.9,3.0,,,NNE,30.0,SW,ENE,7.0,11.0,87.0,70.0,1028.1,1025.1,7.0,8.0,17.9,19.4,Yes,Yes
2016-05-18,WaggaWagga,5.7,17.1,0.0,2.6,,W,26.0,E,WSW,7.0,15.0,86.0,48.0,1021.2,1018.0,3.0,,10.1,16.3,No,No
2011-07-09,Wollongong,8.1,16.0,0.0,,,WSW,69.0,SW,WSW,19.0,30.0,50.0,39.0,1017.7,1015.0,,,11.6,15.2,No,No
2011-02-13,Perth,17.9,32.9,0.0,11.6,11.6,SE,41.0,E,ENE,17.0,13.0,47.0,29.0,1017.2,1012.5,3.0,1.0,24.2,31.9,No,No
2015-11-24,Williamtown,15.5,25.3,0.0,6.8,11.2,ESE,41.0,ESE,ESE,15.0,28.0,62.0,51.0,1017.5,1014.5,3.0,1.0,23.0,24.9,No,No
2016-03-02,Penrith,17.8,34.5,0.0,,,ENE,26.0,SSE,NNE,6.0,9.0,85.0,39.0,,,,,21.2,32.5,No,No
2014-01-13,Adelaide,22.1,42.1,0.0,27.4,13.4,N,33.0,WSW,SW,6.0,15.0,42.0,9.0,1013.7,1009.6,,,28.7,41.1,No,No
2010-02-08,Ballarat,15.5,35.0,0.0,,,SE,44.0,NNE,W,13.0,7.0,45.0,25.0,1020.9,1018.7,0.0,1.0,24.7,32.8,No,No
2012-08-19,Sale,4.6,13.1,0.2,2.2,4.1,W,43.0,W,WSW,17.0,22.0,68.0,59.0,1022.2,1021.0,8.0,8.0,9.4,12.2,No,No
2013-10-25,Bendigo,0.2,16.0,0.2,4.0,,W,35.0,WNW,W,11.0,15.0,72.0,50.0,1025.9,1023.4,1.0,8.0,9.3,14.4,No,No
2014-02-19,Darwin,23.6,30.6,49.0,4.4,5.2,WNW,46.0,NW,SW,15.0,15.0,93.0,68.0,1008.1,1004.8,8.0,6.0,24.2,29.6,Yes,No
2017-02-07,NorahHead,23.0,25.8,0.0,,,SSW,57.0,SSW,SSW,19.0,20.0,99.0,94.0,1016.7,1017.9,,,23.7,22.8,No,Yes
2015-01-09,Bendigo,20.3,27.5,0.0,,,SW,57.0,N,SSE,13.0,22.0,78.0,93.0,1008.4,1006.9,7.0,8.0,22.3,20.6,No,Yes
2017-01-18,Penrith,25.1,45.1,0.0,,,SE,59.0,WNW,SE,30.0,31.0,28.0,38.0,,,,,37.5,33.0,No,No
2009-12-01,NorfolkIsland,19.1,25.0,12.8,2.0,11.9,NNW,30.0,NNW,N,17.0,15.0,79.0,74.0,1014.5,1013.9,2.0,2.0,22.6,23.9,Yes,No
2010-08-04,Launceston,2.9,12.8,1.2,,,NNW,33.0,NNW,NNW,17.0,15.0,91.0,77.0,1011.4,1009.6,,,11.0,11.9,Yes,Yes
2015-01-04,Albury,26.0,33.1,0.0,,,NNE,41.0,ESE,W,7.0,7.0,46.0,37.0,1013.6,1012.1,8.0,5.0,27.4,30.9,No,No
2013-09-26,Cobar,18.9,23.5,0.0,10.8,,W,59.0,SW,SW,31.0,24.0,30.0,13.0,1014.2,1015.0,0.0,0.0,20.3,21.8,No,No
2012-10-27,AliceSprings,8.9,27.4,0.0,3.8,12.4,SE,46.0,ESE,ESE,31.0,24.0,28.0,13.0,1018.1,1013.8,1.0,1.0,19.5,27.4,No,No
2014-09-29,Woomera,11.8,27.2,0.0,50.8,,W,35.0,SSE,SW,17.0,13.0,58.0,15.0,1017.5,1013.6,2.0,1.0,16.6,26.0,No,No
2011-03-28,Cobar,14.9,30.4,0.0,6.2,,SSE,33.0,ENE,ESE,17.0,9.0,59.0,31.0,1022.6,1019.8,1.0,5.0,18.5,27.9,No,No
2014-01-11,Moree,22.1,33.7,0.0,8.0,9.9,ESE,37.0,NNE,WNW,28.0,11.0,53.0,28.0,1018.7,1013.7,5.0,6.0,25.5,33.1,No,No
2011-12-06,Albany,18.1,22.1,0.0,6.8,3.9,,,E,E,28.0,30.0,74.0,74.0,1013.7,1010.5,7.0,8.0,19.8,19.8,No,Yes
2012-02-20,MelbourneAirport,17.7,22.4,0.0,4.6,1.0,S,35.0,SSE,S,19.0,15.0,77.0,80.0,1015.1,1015.0,7.0,8.0,19.8,19.1,No,No
2016-12-16,Ballarat,7.4,25.3,0.0,,,SE,46.0,N,N,24.0,22.0,70.0,44.0,1010.3,1006.7,,2.0,17.6,23.2,No,No
2013-09-05,AliceSprings,9.9,33.3,0.0,19.0,11.3,NNE,33.0,NE,ENE,19.0,15.0,18.0,5.0,1022.5,1018.5,1.0,1.0,25.4,32.1,No,No
2013-11-17,Perth,20.0,28.3,0.0,9.2,8.4,SW,24.0,W,WSW,11.0,13.0,72.0,55.0,1011.9,1009.3,6.0,2.0,23.1,26.5,No,No
2011-07-12,MelbourneAirport,8.3,12.7,0.0,2.4,0.2,W,50.0,NW,W,20.0,39.0,66.0,52.0,1023.3,1020.8,7.0,7.0,10.1,12.3,No,No
2010-09-08,Cobar,6.7,19.7,0.0,2.6,,ENE,28.0,ENE,NNW,17.0,7.0,51.0,37.0,1024.8,1020.6,1.0,,13.0,18.0,No,No
2010-08-12,SalmonGums,8.3,19.6,0.0,,,NNE,54.0,N,NNE,22.0,28.0,31.0,40.0,,,,,14.9,17.7,No,Yes
2013-05-29,AliceSprings,7.4,27.5,0.0,5.0,10.4,NNE,26.0,,ESE,0.0,7.0,61.0,23.0,1019.9,1015.5,1.0,2.0,15.9,26.4,No,No
2011-05-12,Witchcliffe,7.2,20.0,0.2,,,SSE,28.0,E,SSE,9.0,13.0,70.0,49.0,,,,,14.3,19.7,No,No
2009-09-05,BadgerysCreek,9.8,21.4,0.0,,,SW,43.0,SW,,22.0,,45.0,,1016.6,,,,16.4,,No,No
2016-09-22,Mildura,4.2,16.1,0.8,1.8,9.3,SSW,37.0,SSW,SW,20.0,15.0,62.0,45.0,1020.7,1018.0,1.0,,10.4,15.4,No,No
2011-03-02,SydneyAirport,18.6,22.9,0.0,9.2,0.0,SSE,43.0,ESE,ENE,17.0,17.0,56.0,57.0,1017.4,1015.2,8.0,8.0,20.5,21.3,No,No
2012-11-26,GoldCoast,21.1,28.5,0.0,,,NNE,35.0,NNE,NNE,20.0,30.0,54.0,54.0,1018.9,1015.8,,,26.9,26.8,No,No
2013-05-14,Ballarat,2.4,9.9,2.6,,,NW,44.0,N,NNW,26.0,26.0,100.0,76.0,1011.4,1009.3,8.0,8.0,5.1,8.8,Yes,Yes
2015-04-24,Launceston,12.0,14.9,4.4,,,SSE,19.0,E,S,2.0,4.0,96.0,90.0,,,7.0,8.0,12.5,14.1,Yes,Yes
2016-11-28,Uluru,14.9,38.7,0.0,,,SSW,37.0,NE,ESE,19.0,17.0,9.0,6.0,1012.9,1008.9,,,30.5,37.0,No,No
2011-02-27,GoldCoast,21.6,29.9,0.0,,,NNE,39.0,N,NNE,17.0,33.0,55.0,60.0,1013.4,1010.6,,,27.6,28.3,No,No
2013-05-16,Katherine,22.4,32.1,0.0,6.0,,SSE,24.0,NE,SE,9.0,11.0,72.0,58.0,1012.8,1009.8,5.0,7.0,26.8,31.2,No,No
2016-02-10,NorfolkIsland,20.7,26.1,1.4,5.4,8.2,E,41.0,ESE,ESE,20.0,22.0,87.0,85.0,1006.0,1005.7,7.0,6.0,23.8,23.9,Yes,Yes
2013-10-12,Wollongong,13.4,26.4,0.0,,,NNE,31.0,N,NNE,13.0,22.0,45.0,73.0,1015.7,1009.6,,,20.5,21.8,No,No
2009-11-23,CoffsHarbour,21.5,25.4,0.0,6.6,6.3,,,S,S,22.0,22.0,80.0,77.0,1015.4,1015.4,3.0,7.0,23.4,22.4,No,No
2010-03-31,SalmonGums,15.8,25.2,0.0,,,SSW,44.0,SW,S,17.0,28.0,70.0,57.0,,,,,20.7,22.6,No,No
2012-10-29,MountGambier,3.4,27.0,0.0,4.0,12.3,NW,35.0,NNE,NNW,9.0,20.0,68.0,22.0,1019.7,1015.4,3.0,3.0,14.8,25.9,No,No
2013-09-25,AliceSprings,13.9,38.1,0.0,12.0,11.5,W,46.0,WSW,W,19.0,30.0,8.0,4.0,1013.7,1009.2,0.0,0.0,29.7,36.9,No,No
2015-11-19,Bendigo,19.1,36.6,0.2,,,S,57.0,ESE,WSW,6.0,22.0,50.0,21.0,1012.9,1011.0,1.0,1.0,25.4,35.7,No,No
2015-12-27,Katherine,22.5,26.5,167.0,,,W,52.0,WSW,SW,24.0,15.0,91.0,,1003.6,1002.9,8.0,,25.0,,Yes,Yes
2015-12-01,GoldCoast,22.8,30.1,0.0,,,NNE,39.0,N,NNE,20.0,28.0,67.0,75.0,1015.4,1013.1,,,28.9,27.4,No,Yes
2014-07-03,Cobar,1.1,21.3,0.0,3.6,,,,,N,,11.0,90.0,31.0,,1022.9,0.0,0.0,8.1,18.3,No,No
2015-10-08,Adelaide,12.9,29.7,0.0,,,ESE,30.0,ESE,NNW,9.0,11.0,40.0,21.0,1032.3,1026.6,,,17.4,28.6,No,No
2009-05-25,Perth,3.3,19.3,0.0,1.8,7.3,NNE,31.0,,E,0.0,11.0,83.0,41.0,1021.1,1017.3,2.0,6.0,9.4,19.2,No,No
2012-06-23,Perth,2.2,17.6,0.0,1.4,6.8,NE,24.0,ENE,NE,7.0,9.0,82.0,53.0,1033.1,1029.6,7.0,7.0,9.3,16.2,No,No
2011-09-20,Darwin,24.4,32.0,0.0,6.0,6.0,NNW,35.0,W,NW,9.0,24.0,72.0,57.0,1014.1,1010.1,5.0,3.0,27.6,30.3,No,No
2014-06-28,PearceRAAF,3.1,14.9,0.0,,9.1,E,26.0,ESE,E,15.0,15.0,68.0,48.0,1030.9,1027.1,,,9.3,14.3,No,No
2009-03-25,Albany,15.0,20.0,0.6,3.6,9.3,,,NW,SW,2.0,15.0,90.0,63.0,1020.2,1020.9,5.0,4.0,16.0,19.2,No,No
2009-10-08,MountGinini,,,2.8,,,,,,,,,,,,,,,,,Yes,No
2009-10-04,Albury,9.6,16.2,1.8,,,NNE,20.0,,SE,0.0,9.0,85.0,75.0,1020.6,1019.4,,1.0,12.6,14.8,Yes,No
2016-09-11,Witchcliffe,7.3,15.7,1.2,,,SSE,48.0,SE,SSE,19.0,28.0,68.0,61.0,1027.8,1026.3,,,11.1,13.8,Yes,No
2017-03-21,Katherine,24.0,35.1,0.0,3.0,,N,43.0,WNW,SE,2.0,9.0,88.0,,1009.6,1005.3,6.0,,27.0,,No,Yes
2013-11-11,Moree,15.3,31.6,0.0,8.4,,NNE,57.0,N,NE,24.0,24.0,54.0,31.0,1012.0,1007.0,2.0,6.0,23.8,31.4,No,
2015-08-01,WaggaWagga,3.7,13.9,0.2,1.6,0.3,WNW,26.0,E,NE,4.0,4.0,78.0,81.0,1017.1,1015.6,7.0,8.0,9.8,12.1,No,Yes
2013-10-25,Woomera,9.3,26.5,0.0,11.6,12.6,SSE,41.0,ESE,NE,24.0,13.0,33.0,11.0,1027.0,1023.6,1.0,,15.2,24.5,No,No
2011-12-15,MountGinini,3.5,13.8,0.4,,,NE,24.0,SE,NNE,4.0,7.0,,72.0,,,,,,13.3,No,Yes
2011-02-18,Newcastle,19.4,,41.8,,,,,SE,,2.0,,85.0,,,,7.0,,25.9,,Yes,No
2016-12-30,Bendigo,21.5,30.3,10.2,,,W,54.0,WSW,W,20.0,31.0,52.0,32.0,1001.5,1000.3,6.0,,23.1,28.9,Yes,No
